latitude,longitude,elevation,Temp_mean_min,Temp_mean_max,Temp_mean_avg,Temp_mean_range
-33.38,22.82,914.0,8.38343052703629,23.70319096509239,16.043310746064346,15.319760438056075
-33.35,23.13,680.0,8.38343052703629,23.70319096509239,16.043310746064346,15.319760438056075
-33.283,23.5,842.0,8.850427104722787,23.831022587269096,16.3407248459959,14.980595482546219
-33.17,23.75,632.0,9.24280766598221,25.53834086242296,17.390574264202623,16.295533196440832
-33.18,23.83,622.0,9.24280766598221,25.53834086242296,17.390574264202623,16.295533196440832
-33.5,24.15,732.0,9.863681040383325,25.183979466119148,17.523830253251163,15.320298425735714
-33.02,24.33,567.0,10.32846680355917,26.769886379192375,18.54917659137574,16.441419575633134
-33.33,24.35,427.0,9.863681040383325,25.183979466119148,17.523830253251163,15.320298425735714
-33.27,24.5,533.0,9.863681040383325,25.183979466119148,17.523830253251163,15.320298425735714
-33.2,24.73,555.0,11.011886379192354,27.105140314852832,19.058513347022608,16.093253935660528
-33.3,24.83,549.0,11.096476386037008,25.965462012320415,18.53096919917865,14.868985626283347
-33.08,25.47,421.0,10.528739219712538,25.656739219712588,18.092739219712485,15.127999999999977
-33.32,26.08,274.0,13.176414784394261,24.54462970568104,18.860522245037647,11.368214921286759
-33.45,26.33,384.0,13.176414784394261,24.54462970568104,18.860522245037647,11.368214921286759
-33.32,26.38,546.0,13.176414784394261,24.54462970568104,18.860522245037647,11.368214921286759
-33.283,26.5,642.0,13.176414784394261,24.54462970568104,18.860522245037647,11.368214921286759
-33.2,27.12,290.0,11.562065708418844,25.447753593429166,18.504909650924102,13.885687885010242
-33.05,27.65,189.0,13.31516358658449,24.423216974674947,18.869190280629724,11.10805338809035
-33.02,27.92,46.0,18.163081451060922,22.589264887063656,20.376173169062266,4.426183436002731
-32.92,18.0,120.0,13.745629021218269,21.56668309377145,17.65615605749488,7.821054072553064
-32.92,18.77,229.0,11.466570841889121,25.655527720739304,18.561049281314133,14.188956878850142
-32.95,20.52,1320.0,8.492294318959626,24.03166461327853,16.261979466119087,15.539370294318962
-32.73,21.05,1094.0,7.950840520191654,24.25262422997945,16.10173237508555,16.301783709787824
-32.67,21.52,732.0,7.950840520191654,24.25262422997945,16.10173237508555,16.301783709787824
-32.98,21.68,616.0,10.405062286105412,27.946955509924813,19.17600889801502,17.541893223819258
-32.62,21.82,625.0,10.541051334702267,27.574751540041092,19.05790143737158,17.0337002053388
-32.82,21.83,610.0,10.405062286105412,27.946955509924813,19.17600889801502,17.541893223819258
-32.78,21.98,549.0,10.405062286105412,27.946955509924813,19.17600889801502,17.541893223819258
-32.55,22.28,671.0,10.116766598220428,26.899760438056116,18.5082635181382,16.782993839835658
-32.82,22.32,792.0,9.03159753593429,25.510391512662544,17.270994524298434,16.478793976728223
-32.77,22.48,866.0,9.03159753593429,25.510391512662544,17.270994524298434,16.478793976728223
-32.57,22.53,847.0,10.116766598220428,26.899760438056116,18.5082635181382,16.782993839835658
-32.55,22.55,890.0,10.116766598220428,26.899760438056116,18.5082635181382,16.782993839835658
-32.9,23.15,771.0,9.136522929500316,25.851260780287422,17.493891854893953,16.71473785078721
-32.75,24.32,748.0,10.32846680355917,26.769886379192375,18.54917659137574,16.441419575633134
-32.52,24.5,613.0,10.078020533880913,26.462151950718745,18.270086242299868,16.38413141683779
-32.77,24.65,518.0,10.32846680355917,26.769886379192375,18.54917659137574,16.441419575633134
-32.933,24.667,424.0,10.32846680355917,26.769886379192375,18.54917659137574,16.441419575633134
-32.55,24.72,637.0,9.195597535934276,25.03837234770719,17.1169849418207,15.84277481177277
-33.0,25.05,320.0,11.011886379192354,27.105140314852832,19.058513347022608,16.093253935660528
-32.58,25.13,715.0,9.195597535934276,25.03837234770719,17.1169849418207,15.84277481177277
-32.58,25.25,790.0,9.195597535934276,25.03837234770719,17.1169849418207,15.84277481177277
-32.55,25.28,910.0,9.195597535934276,25.03837234770719,17.1169849418207,15.84277481177277
-32.92,25.42,720.0,10.528739219712538,25.656739219712588,18.092739219712485,15.127999999999977
-32.57,25.45,975.0,8.757382614647518,24.579463381245677,16.668422997946625,15.822080766598228
-32.732,25.583,720.0,8.757382614647518,24.579463381245677,16.668422997946625,15.822080766598228
-32.58,25.63,1158.0,8.757382614647518,24.579463381245677,16.668422997946625,15.822080766598228
-32.75,25.82,579.0,10.528739219712538,25.656739219712588,18.092739219712485,15.127999999999977
-32.95,25.82,518.0,10.528739219712538,25.656739219712588,18.092739219712485,15.127999999999977
-32.73,26.0,701.0,8.1508350444901,23.118524298425697,15.634679671457901,14.967689253935653
-32.65,26.18,760.0,8.1508350444901,23.118524298425697,15.634679671457901,14.967689253935653
-32.7,26.3,599.0,8.1508350444901,23.118524298425697,15.634679671457901,14.967689253935653
-32.68,26.5,1143.0,8.1508350444901,23.118524298425697,15.634679671457901,14.967689253935653
-32.55,26.6,914.0,8.780563997262178,23.177347022587256,15.97895550992471,14.396783025325114
-32.783,26.633,455.0,11.562065708418844,25.447753593429166,18.504909650924102,13.885687885010242
-32.53,26.68,640.0,8.780563997262178,23.177347022587256,15.97895550992471,14.396783025325114
-32.53,26.77,777.0,8.780563997262178,23.177347022587256,15.97895550992471,14.396783025325114
-32.58,26.93,1265.0,8.780563997262178,23.177347022587256,15.97895550992471,14.396783025325114
-32.67,27.0,1006.0,8.780563997262178,23.177347022587256,15.97895550992471,14.396783025325114
-32.57,27.13,969.0,8.780563997262178,23.177347022587256,15.97895550992471,14.396783025325114
-32.68,27.15,646.0,8.780563997262178,23.177347022587256,15.97895550992471,14.396783025325114
-32.77,27.17,700.0,11.562065708418844,25.447753593429166,18.504909650924102,13.885687885010242
-32.62,27.23,975.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.58,27.3,960.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.67,27.28,991.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.73,27.3,533.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.68,27.32,692.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.53,27.37,917.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.68,27.42,831.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.53,27.45,927.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-33.0,27.47,488.0,13.31516358658449,24.423216974674947,18.869190280629724,11.10805338809035
-32.517,27.467,900.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.73,27.47,625.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.7,27.53,713.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.88,27.58,500.0,13.31516358658449,24.423216974674947,18.869190280629724,11.10805338809035
-32.63,27.77,645.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.98,27.82,158.0,18.163081451060922,22.589264887063656,20.376173169062266,4.426183436002731
-32.58,27.9,635.0,12.29304585900071,23.970027378507822,18.131536618754176,11.676981519507132
-32.6,28.0,550.0,12.29304585900071,23.970027378507822,18.131536618754176,11.676981519507132
-32.48,18.53,15.0,11.021092402464104,25.40532238193013,18.213207392197127,14.384229979466152
-32.3,18.82,408.0,11.021092402464104,25.40532238193013,18.213207392197127,14.384229979466152
-32.18,18.9,91.0,11.643786447638618,26.201535934291623,18.922661190965044,14.557749486653007
-32.15,19.2,338.0,11.270072553045864,27.25895824777547,19.264515400410637,15.988885694729603
-32.28,19.22,488.0,9.150581793292293,24.554019164955573,16.852300479123887,15.403437371663292
-32.12,19.52,287.0,11.270072553045864,27.25895824777547,19.264515400410637,15.988885694729603
-32.1,20.12,1384.0,9.886958247775521,26.02969609856261,17.95832717316907,16.14273785078716
-32.08,20.37,1183.0,7.439500342231309,23.72368925393578,15.581594798083463,16.284188911704323
-32.12,20.88,1274.0,7.439500342231309,23.72368925393578,15.581594798083463,16.284188911704323
-32.42,21.22,1650.0,7.950840520191654,24.25262422997945,16.10173237508555,16.301783709787824
-32.22,21.37,1448.0,7.307817932922644,24.01017796030125,15.658997946611954,16.70236002737855
-32.03,21.4,1396.0,7.307817932922644,24.01017796030125,15.658997946611954,16.70236002737855
-32.43,21.6,805.0,10.541051334702267,27.574751540041092,19.05790143737158,17.0337002053388
-32.5,21.82,700.0,10.541051334702267,27.574751540041092,19.05790143737158,17.0337002053388
-32.3,22.17,847.0,10.541051334702267,27.574751540041092,19.05790143737158,17.0337002053388
-32.22,22.43,1600.0,7.583656399726201,23.898440793976626,15.741048596851515,16.31478439425058
-32.43,22.47,780.0,10.116766598220428,26.899760438056116,18.5082635181382,16.782993839835658
-32.33,22.5,920.0,10.116766598220428,26.899760438056116,18.5082635181382,16.782993839835658
-32.35,22.583,857.0,10.116766598220428,26.899760438056116,18.5082635181382,16.782993839835658
-32.15,22.72,1036.0,7.583656399726201,23.898440793976626,15.741048596851515,16.31478439425058
-32.43,22.72,878.0,10.116766598220428,26.899760438056116,18.5082635181382,16.782993839835658
-32.23,23.05,942.0,8.640271047227902,25.511504449007607,17.07588774811776,16.871233401779588
-32.23,23.18,1003.0,8.640271047227902,25.511504449007607,17.07588774811776,16.871233401779588
-32.18,23.33,975.0,8.640271047227902,25.511504449007607,17.07588774811776,16.871233401779588
-32.28,23.6,963.0,9.61830937713894,25.99401779603022,17.806163586584574,16.375708418891186
-32.27,23.68,981.0,9.61830937713894,25.99401779603022,17.806163586584574,16.375708418891186
-32.05,23.78,1350.0,8.034183436002747,24.319181382614552,16.176682409308768,16.284997946611902
-32.13,23.83,1378.0,8.034183436002747,24.319181382614552,16.176682409308768,16.284997946611902
-32.17,23.92,1484.0,8.034183436002747,24.319181382614552,16.176682409308768,16.284997946611902
-32.1,24.02,1554.0,8.034183436002747,24.319181382614552,16.176682409308768,16.284997946611902
-32.48,24.07,747.0,10.078020533880913,26.462151950718745,18.270086242299868,16.38413141683779
-32.05,24.08,1503.0,7.64366872005478,23.709885010266788,15.676776865160882,16.06621629021225
-32.08,24.23,1341.0,7.64366872005478,23.709885010266788,15.676776865160882,16.06621629021225
-32.13,24.25,960.0,7.64366872005478,23.709885010266788,15.676776865160882,16.06621629021225
-32.08,24.38,1196.0,7.64366872005478,23.709885010266788,15.676776865160882,16.06621629021225
-32.22,24.47,842.0,7.64366872005478,23.709885010266788,15.676776865160882,16.06621629021225
-32.25,24.533,754.0,10.078020533880913,26.462151950718745,18.270086242299868,16.38413141683779
-32.07,24.57,1137.0,7.64366872005478,23.709885010266788,15.676776865160882,16.06621629021225
-32.18,24.57,850.0,7.64366872005478,23.709885010266788,15.676776865160882,16.06621629021225
-32.05,24.67,1082.0,7.64366872005478,23.709885010266788,15.676776865160882,16.06621629021225
-32.33,24.88,900.0,9.195597535934276,25.03837234770719,17.1169849418207,15.84277481177277
-32.48,25.13,789.0,9.195597535934276,25.03837234770719,17.1169849418207,15.84277481177277
-32.12,25.25,1295.0,7.575645448323053,23.992203969883644,15.783924709103415,16.416558521560557
-32.07,25.62,940.0,8.186026009582484,25.109659137576976,16.64784257357975,16.923633127994496
-32.167,25.617,102.0,8.186026009582484,25.109659137576976,16.64784257357975,16.923633127994496
-32.42,25.83,869.0,8.757382614647518,24.579463381245677,16.668422997946625,15.822080766598228
-32.3,26.02,1295.0,8.1508350444901,23.118524298425697,15.634679671457901,14.967689253935653
-32.32,26.13,1326.0,8.1508350444901,23.118524298425697,15.634679671457901,14.967689253935653
-32.2,26.28,1295.0,7.576506502395617,23.597838466803555,15.587172484599556,16.021331964407945
-32.27,26.28,1396.0,8.1508350444901,23.118524298425697,15.634679671457901,14.967689253935653
-32.35,26.35,1550.0,8.1508350444901,23.118524298425697,15.634679671457901,14.967689253935653
-32.27,26.42,1800.0,8.1508350444901,23.118524298425697,15.634679671457901,14.967689253935653
-32.03,26.47,1250.0,7.576506502395617,23.597838466803555,15.587172484599556,16.021331964407945
-32.42,26.5,1113.0,8.1508350444901,23.118524298425697,15.634679671457901,14.967689253935653
-32.5,26.53,1100.0,8.1508350444901,23.118524298425697,15.634679671457901,14.967689253935653
-32.48,26.68,945.0,8.780563997262178,23.177347022587256,15.97895550992471,14.396783025325114
-32.48,26.93,1387.0,8.780563997262178,23.177347022587256,15.97895550992471,14.396783025325114
-32.12,27.07,887.0,8.060232717316895,23.828082135523587,15.944157426420222,15.76784941820668
-32.2,27.1,914.0,8.060232717316895,23.828082135523587,15.944157426420222,15.76784941820668
-32.28,27.15,1181.0,8.780563997262178,23.177347022587256,15.97895550992471,14.396783025325114
-32.42,27.23,1170.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.45,27.25,994.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.42,27.3,1036.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.5,27.42,978.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.42,27.45,1067.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.22,27.53,552.0,9.13545516769336,24.493284052019188,16.814369609856314,15.35782888432583
-32.5,27.6,774.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.52,27.67,600.0,9.384262833675574,22.482108145106093,15.933185489390818,13.09784531143055
-32.17,27.72,1137.0,9.13545516769336,24.493284052019188,16.814369609856314,15.35782888432583
-32.03,27.82,831.0,10.436726899384022,24.34917864476384,17.392952772073905,13.912451745379906
-32.2,27.95,1060.0,10.436726899384022,24.34917864476384,17.392952772073905,13.912451745379906
-32.52,27.98,170.0,12.29304585900071,23.970027378507822,18.131536618754176,11.676981519507132
-32.35,28.03,770.0,12.29304585900071,23.970027378507822,18.131536618754176,11.676981519507132
-32.33,28.08,732.0,12.29304585900071,23.970027378507822,18.131536618754176,11.676981519507132
-32.33,28.13,560.0,12.29304585900071,23.970027378507822,18.131536618754176,11.676981519507132
-32.28,28.22,700.0,12.29304585900071,23.970027378507822,18.131536618754176,11.676981519507132
-32.12,28.25,930.0,10.436726899384022,24.34917864476384,17.392952772073905,13.912451745379906
-32.5,28.32,480.0,12.29304585900071,23.970027378507822,18.131536618754176,11.676981519507132
-32.27,28.5,590.0,18.751879534565386,23.08280903490762,20.917344284736476,4.330929500342241
-32.43,28.62,189.0,18.751879534565386,23.08280903490762,20.917344284736476,4.330929500342241
-32.2,28.93,80.0,12.60215879534565,25.562841889117195,19.082500342231278,12.960683093771364
-31.82,18.68,604.0,11.643786447638618,26.201535934291623,18.922661190965044,14.557749486653007
-31.6,18.75,147.0,11.663589322381947,27.545399041752162,19.604494182067057,15.881809719370297
-31.68,19.18,640.0,10.182305270362797,26.24217385352501,18.212239561943875,16.059868583162213
-31.8,19.83,1274.0,9.886958247775521,26.02969609856261,17.95832717316907,16.14273785078716
-31.58,19.95,1055.0,8.610721423682385,25.124584531143054,16.867652977412746,16.513863107460644
-31.92,19.97,1268.0,9.886958247775521,26.02969609856261,17.95832717316907,16.14273785078716
-31.92,20.23,1135.0,9.886958247775521,26.02969609856261,17.95832717316907,16.14273785078716
-31.57,20.3,1039.0,8.610721423682385,25.124584531143054,16.867652977412746,16.513863107460644
-31.82,20.37,1077.0,7.439500342231309,23.72368925393578,15.581594798083463,16.284188911704323
-31.72,20.72,1105.0,8.57355099247095,25.48556194387395,17.029556468172558,16.912010951403147
-31.77,21.2,1225.0,7.307817932922644,24.01017796030125,15.658997946611954,16.70236002737855
-31.917,21.517,1268.0,7.307817932922644,24.01017796030125,15.658997946611954,16.70236002737855
-31.72,21.53,1195.0,8.533400410677627,25.52361533196432,17.028507871321032,16.990214921286803
-31.87,21.78,1294.0,7.951295003422344,24.51799999999995,16.234647501711084,16.566704996577695
-31.72,21.88,1247.0,8.174068446269708,24.88773305954823,16.530900752908945,16.713664613278524
-31.83,22.35,1494.0,7.583656399726201,23.898440793976626,15.741048596851515,16.31478439425058
